timestamp,date,temperature_int,temperature,NO2,O3,lqi,nbFrames,PM2_5,PM10,PM1_0,pressure,humidity,battery,lux,dB,mslPressure,run_time
1700042400,2023-11-15T10:00:00+0000,7.2,7.9166666666667,12.354886064899,43.46392208072,2,3,0,0,0,1011.15,135.1,3880,0,62.5,1011.15,57600
1700046000,2023-11-15T11:00:00+0000,8.2333333333333,9.0666666666667,11.613942370804,47.218897371051,2,3,0,0,0,1011.4,123.1,3880,0,64,1011.4,
1700049600,2023-11-15T12:00:00+0000,9.22,9.98,10.045270485002,50.564008006688,2,3,0,0,0,1011.8,114.85,3880,0,64.5,1011.8,61200
1700053200,2023-11-15T13:00:00+0000,10.05,10.783333333333,8.5000576965482,54.611698341624,2,3,0.33333333333333,0.66666666666667,0.33333333333333,1011.95,101.85,3880,0,63,1011.95,64800
1700056800,2023-11-15T14:00:00+0000,10.45,11.116666666667,7.2513509015788,57.769118962115,2,3,0.66666666666667,3.3333333333333,0.66666666666667,1012.05,88.85,3887.5,0,64.5,1012.05,68400
1700060400,2023-11-15T15:00:00+0000,10.383333333333,10.966666666667,6.9530028444638,58.242440179274,2,3,1.6666666666667,4.6666666666667,1,1012.55,92.7,3895,0,63,1012.55,72000
1700064000,2023-11-15T16:00:00+0000,9.6333333333333,10.166666666667,7.8968204503846,55.185875577276,2,3,3,4.3333333333333,1.6666666666667,1012.4,99.75,3895,0,62,1012.4,75600
1700067600,2023-11-15T17:00:00+0000,8.52,8.94,9.4511987292966,50.411249398597,2,3,13,14,8,1012.6,105.7,3895,0,63,1012.6,79200
1700071200,2023-11-15T18:00:00+0000,7.3666666666667,7.7166666666667,11.36975553164,45.312707050089,2,3,26,28.666666666667,17.333333333333,1012.55,117.55,3895,0,61.5,1012.55,82800
1700074800,2023-11-15T19:00:00+0000,6.3833333333333,6.7,13.268677079557,40.74139068486,1.8,3,34,40,24.666666666667,1012.3,134.45,3895,0,61.5,1012.3,86400
1700078400,2023-11-15T20:00:00+0000,5.85,6.25,14.583856261265,38.043584904316,2,3,39.333333333333,41.333333333333,28.666666666667,1012.25,143.15,3895,0,62.5,1012.25,90000
1700082000,2023-11-15T21:00:00+0000,6.0833333333333,6.65,14.383542784186,38.499395916239,2,3,66.5,68,47,1011.85,144.15,3895,0,61,1011.85,93600
1700085600,2023-11-15T22:00:00+0000,5.9,6.44,14.332601050529,37.986803689647,2,3,73,75.666666666667,51,1011.7,147.2,3895,0,61.5,1011.7,97200
1700089200,2023-11-15T23:00:00+0000,5.6333333333333,6.2333333333333,14.349927631402,36.951381464619,2,3,56.666666666667,57.333333333333,41.666666666667,1011.1,149.75,3895,0,60,1011.1,100800
1700092800,2023-11-16T00:00:00+0000,5.55,6.05,14.032074812145,36.42880112552,2,3,55,55.666666666667,39.666666666667,1010.5,151.1,3895,0,58,1010.5,104400
1700096400,2023-11-16T01:00:00+0000,5.1333333333333,5.65,14.349420156141,34.653811092516,2,3,51.333333333333,51.333333333333,37.333333333333,1010.2,153.3,3895,0,55.5,1010.2,108000
1700100000,2023-11-16T02:00:00+0000,5.1,5.7166666666667,14.563461770383,34.28915861188,2,3,36.333333333333,37.666666666667,27,1009.55,155.95,3895,0,51.5,1009.55,111600
1700103600,2023-11-16T03:00:00+0000,5,5.62,14.213887927124,34.195092456265,2,3,24,24.333333333333,19.333333333333,1008.8,156.5,3880,0,48,1008.8,115200
1700107200,2023-11-16T04:00:00+0000,4.9166666666667,5.5666666666667,14.492886758737,33.729020340762,2,3,21,21,18,1008.45,158.05,3880,0,45,1008.45,118800
1700110800,2023-11-16T05:00:00+0000,5.0333333333333,5.7,15.885129375624,32.59566061988,2,3,17,17,16,1008.15,160,3880,0,47,1008.15,122400
1700114400,2023-11-16T06:00:00+0000,5.4333333333333,6.1833333333333,20.873130363457,28.373782321686,2,3,11.333333333333,11.333333333333,11.333333333333,1008.05,159.35,3880,0,51,1008.05,126000
1700118000,2023-11-16T07:00:00+0000,5.66,6.34,20.149613860159,29.772471569535,2,3,10.5,10.5,10.5,1007.9,158.7,3880,0,61,1007.9,129600
1700121600,2023-11-16T08:00:00+0000,5.6166666666667,6.1833333333333,19.594672534214,29.991326376283,1.8,3,8.6666666666667,8.6666666666667,8.6666666666667,1008.1,159.25,3880,0,62.5,1008.1,133200
1700125200,2023-11-16T09:00:00+0000,5.4166666666667,6.0333333333333,20.073228717077,28.838488323892,2,3,15.666666666667,15.666666666667,14.333333333333,1008.45,159.8,3880,0,63.5,1008.45,136800
1700128800,2023-11-16T10:00:00+0000,5.8333333333333,6.6,20.773794640196,30.116902020207,2,3,19,19,16.666666666667,1008.85,159.75,3880,0,62.5,1008.85,140400
1700132400,2023-11-16T11:00:00+0000,7.3333333333333,8.2333333333333,18.378312442506,37.50911228196,2,3,9,9,9,1008.95,151.9,3895,0,61.5,1008.95,144000
1700136000,2023-11-16T12:00:00+0000,8.44,9.32,15.038081811971,43.83046512693,2,3,4.6666666666667,4.6666666666667,4.6666666666667,1008.95,139.7,3895,2.5,62,1008.95,147600
1700139600,2023-11-16T13:00:00+0000,9.6833333333333,10.516666666667,11.453616235029,51.287006229405,2,3,5,5,5,1008.7,127.1,3910,0,62.5,1008.7,151200
1700143200,2023-11-16T14:00:00+0000,10.216666666667,10.933333333333,7.1602520702929,56.597910967169,1.8,3,0,0,0,1008.65,123.85,3910,0,63,1008.65,154800
1700146800,2023-11-16T15:00:00+0000,10.05,10.65,6.6292909901712,56.024615131176,2,3,1.3333333333333,1.3333333333333,1.3333333333333,1008.7,126.2,3925,5,62,1008.7,
1700150400,2023-11-16T16:00:00+0000,9.3833333333333,9.85,5.78911241435,55.21321923999,2,3,3,3,3,1008.5,130.45,3925,0,63,1008.5,158400
1700154000,2023-11-16T17:00:00+0000,8.56,8.94,8.9276644343962,50.279698028159,2,3,0,0,0,1008.2,137.4,3925,0,62,1008.2,162000
1700157600,2023-11-16T18:00:00+0000,7.9,8.4833333333333,12.511577837222,45.047004871564,1.8,3,3.3333333333333,3.3333333333333,3.3333333333333,1007.95,143.6,3925,0,63.5,1007.95,165600
1700161200,2023-11-16T19:00:00+0000,7.6833333333333,8.2666666666667,12.622119913965,44.047757195927,2,3,0,0,0,1008.05,145.05,3925,0,63.5,1008.05,169200
1700164800,2023-11-16T20:00:00+0000,7.1166666666667,7.75,14.175977554695,40.99718989227,2,3,1,1,1,1008.45,152.9,3925,0,61.5,1008.45,172800
1700168400,2023-11-16T21:00:00+0000,7.0166666666667,7.7,14.38526345583,40.228229620748,2,3,0,0,0,1008.65,148.75,3917.5,0,63,1008.65,176400
1700172000,2023-11-16T22:00:00+0000,6.26,6.78,15.46039250827,36.217498407264,2,3,0.66666666666667,0.66666666666667,0.66666666666667,1009.15,148.35,3910,0,60.5,1009.15,180000
1700175600,2023-11-16T23:00:00+0000,5.7666666666667,6.4166666666667,17.994078718816,32.192124434582,2,3,0,0,0,1009.6,145.75,3910,0,61,1009.6,183600
1700179200,2023-11-17T00:00:00+0000,5.5166666666667,6.2333333333333,19.042156801833,30.403514664701,2,3,0,0,0,1009.7,142.7,3910,0,60,1009.7,187200
1700182800,2023-11-17T01:00:00+0000,5.9833333333333,6.7666666666667,19.479121165816,31.665119611644,2,3,0,0,0,1009.85,135.7,3910,0,56,1009.85,190800
1700186400,2023-11-17T02:00:00+0000,6.1333333333333,6.9333333333333,18.652325860053,33.026141910551,2,3,0,0,0,1009.65,135.45,3910,0,54,1009.65,194400
1700190000,2023-11-17T03:00:00+0000,6.9,7.52,15.980478539352,37.975886273485,2,3,0,0,0,1009.9,138,3910,0,50,1009.9,198000
1700193600,2023-11-17T04:00:00+0000,6.4333333333333,7.0333333333333,15.541114800145,36.552744009997,2,3,0,0,0,1010.1,139.45,3910,0,51,1010.1,201600
1700197200,2023-11-17T05:00:00+0000,6.25,6.8833333333333,16.741592934618,34.946084141941,2,3,0,0,0,1010.3,140,3910,0,55,1010.3,205200
1700200800,2023-11-17T06:00:00+0000,6.0833333333333,6.7166666666667,20.939348928514,28.768828645816,2,3,0,0,0,1010.45,142.95,3910,0,55,1010.45,208800
1700204400,2023-11-17T07:00:00+0000,5.9166666666667,6.65,22.438790303783,26.757894301424,2,3,0,0,0,1010.55,140.95,3910,0,60.5,1010.55,212400
1700208000,2023-11-17T08:00:00+0000,5.82,6.48,23.176974365959,25.537454999617,2,3,1.3333333333333,1.3333333333333,1.3333333333333,1011.1,138.6,3910,0,65.5,1011.1,216000
1700211600,2023-11-17T09:00:00+0000,5.7666666666667,6.4833333333333,24.322256115499,24.339549371226,1.8,3,2.6666666666667,2.6666666666667,2,1011.85,142.55,3910,0,63.5,1011.85,219600
1700215200,2023-11-17T10:00:00+0000,6.4833333333333,7.2833333333333,24.337939051636,27.125485284094,2,3,0,0,0,1012.85,136.9,3910,0,62,1012.85,223200
1700218800,2023-11-17T11:00:00+0000,7.55,8.35,20.660390657838,34.541942260173,2,3,0,0,0,1013.15,128.6,3910,0,63,1013.15,226800
1700222400,2023-11-17T12:00:00+0000,8.26,9,17.106456395016,40.09098247066,2,3,0,0,0,1013.3,122.2,3910,0,62,1013.3,230400
1700226000,2023-11-17T13:00:00+0000,8.8666666666667,9.6166666666667,15.307652935375,43.927192722458,2,3,0,0,0,1013,118.9,3925,0,62.5,1013,234000
1700229600,2023-11-17T14:00:00+0000,9.3,9.9333333333333,11.4995495481,49.62202465556,2,3,0,0,0,1012.7,116.85,3925,0,61.5,1012.7,237600
1700233200,2023-11-17T15:00:00+0000,9.4666666666667,10.083333333333,10.000108172831,51.925579640867,2,3,0.33333333333333,0.33333333333333,0.33333333333333,1012.35,111.6,3940,0,62.5,1012.35,241200
1700236800,2023-11-17T16:00:00+0000,9.15,9.6666666666667,9.8956961714859,51.008859070805,2,3,3.6666666666667,3.6666666666667,2.6666666666667,1011.5,114.25,3940,0,62.5,1011.5,244800
1700240400,2023-11-17T17:00:00+0000,8.86,9.4,11.217981652969,48.827888597829,1.75,3,2.3333333333333,2.3333333333333,2,1011.05,124.3,3940,0,62,1011.05,248400
1700244000,2023-11-17T18:00:00+0000,8.2333333333333,8.6833333333333,11.689778753568,46.086465573516,2,3,1.3333333333333,1.3333333333333,1.3333333333333,1010.25,139.05,3940,0,62,1010.25,252000
1700247600,2023-11-17T19:00:00+0000,7.75,8.3,16.441678967132,39.935236014339,1.8,3,0.33333333333333,0.33333333333333,0.33333333333333,1009.05,147.2,3940,0,63,1009.05,255600
1700251200,2023-11-17T20:00:00+0000,7.9,8.4833333333333,15.036523767281,41.780622146931,2,3,0,0,0,1008.1,150.4,3940,0,65,1008.1,
1700254800,2023-11-17T21:00:00+0000,8,8.65,13.896833980529,43.920505675706,2,3,0,0,0,1006.9,158.55,3940,0,62.5,1006.9,259200
1700258400,2023-11-17T22:00:00+0000,8.56,9.26,11.631521059393,48.213461299539,2,3,0,0,0,1004.95,164.9,3940,0,62,1004.95,262800
1700262000,2023-11-17T23:00:00+0000,9.3333333333333,10.083333333333,6.927912681256,55.934162464421,2,3,0,0,0,1003.2,166.95,3932.5,0,60,1003.2,266400
1700265600,2023-11-18T00:00:00+0000,9.9666666666667,10.683333333333,1.1234804336407,66.030366764474,2,2.6,0,0,0,1002.05,166.9,3925,0,59.5,1002.05,270000
1700269200,2023-11-18T01:00:00+0000,10.533333333333,11.25,0,75.652333085987,2,3,0,0,0,1000.35,168.7,3925,0,54,1000.35,273600
1700272800,2023-11-18T02:00:00+0000,10.95,11.55,0,75.017887372705,2,3,0,0,0,999.05,169.4,3925,0,54,999.05,277200
1700276400,2023-11-18T03:00:00+0000,11.28,12.12,0,76.349739647314,2,3,0,0,0,998.6,171.9,3925,0,52.5,998.6,280800
1700280000,2023-11-18T04:00:00+0000,12.166666666667,12.933333333333,0,86.274950703015,1.8,3,0,0,0,997.9,173.35,3925,0,50,997.9,284400
1700283600,2023-11-18T05:00:00+0000,12.666666666667,13.416666666667,0,88.56346113911,2,3,0,0,0,997.5,170.65,3925,0,49,997.5,288000
1700287200,2023-11-18T06:00:00+0000,12.733333333333,13.4,0,82.778942188513,2,3,0,0,0,997.1,166.55,3925,0,50,997.1,291600
1700290800,2023-11-18T07:00:00+0000,12.56,13.26,0,77.993091607689,2,3,0,0,0,996.85,160.35,3925,0,57.5,996.85,295200
1700294400,2023-11-18T08:00:00+0000,12.8,13.466666666667,0,78.630944701894,1.8,3,0,0,0,996.7,156,3925,0,60,996.7,298800
1700298000,2023-11-18T09:00:00+0000,12.566666666667,13.266666666667,0,75.943770397368,2,3,0,0,0,996.7,156.7,3925,0,61,996.7,302400
1700301600,2023-11-18T10:00:00+0000,13.266666666667,14,0,76.86137633304,2,3,0,0,0,996.5,151.6,3925,0,62,996.5,306000
1700305200,2023-11-18T11:00:00+0000,13.883333333333,14.666666666667,0,80.493745287004,2,3,0,0,0,996.4,144.65,3925,0,60.5,996.4,309600
1700308800,2023-11-18T12:00:00+0000,14.26,14.94,0,83.078733530861,2,3,0,0,0,996.3,142.35,3940,2.5,60.5,996.3,313200
1700312400,2023-11-18T13:00:00+0000,13.583333333333,14.083333333333,0,81.909162658575,2,3,0,0,0,996,146.75,3940,2.5,61,996,316800
1700316000,2023-11-18T14:00:00+0000,13.716666666667,14.35,0,79.310176564774,2,3,0,0,0,995.8,136.2,3955,0,61.5,995.8,320400
1700319600,2023-11-18T15:00:00+0000,13.916666666667,14.566666666667,0.09183566818155,78.342675781222,2,3,2.5,2.5,2.5,995.5,131.7,3955,2.5,61,995.5,324000
1700323200,2023-11-18T16:00:00+0000,13.62,14.1,0,81.30746406691,2,3,0.66666666666667,0.66666666666667,0.66666666666667,995.15,137.05,3955,0,62,995.15,327600
1700326800,2023-11-18T17:00:00+0000,13.066666666667,13.583333333333,0,77.223073566777,2,3,1,1,1,995.05,141.95,3955,0,61.5,995.05,331200
1700330400,2023-11-18T18:00:00+0000,12.516666666667,13.066666666667,0.58693900406051,73.281386890934,2,3,0.66666666666667,0.66666666666667,0.66666666666667,995.25,144.8,3955,0,62,995.25,334800
1700334000,2023-11-18T19:00:00+0000,12.133333333333,12.666666666667,1.8307923493918,70.308015211872,2,3,2,2,2,995.2,140.15,3955,0,61,995.2,338400
1700337600,2023-11-18T20:00:00+0000,11.883333333333,12.483333333333,3.8159483366613,67.445342116857,2,3,0.33333333333333,0.33333333333333,0.33333333333333,994.95,133.55,3955,0,61,994.95,342000
1700341200,2023-11-18T21:00:00+0000,11.48,12.12,3.9581871715094,65.758149341052,2,3,0,0,0,994.95,138.75,3955,0,61,994.95,345600
1700344800,2023-11-18T22:00:00+0000,11.5,12.15,5.0697604490323,64.927039158138,2,3,0,0,0,994.6,133.55,3955,0,61,994.6,349200
1700348400,2023-11-18T23:00:00+0000,11.383333333333,12,4.8070921459958,64.821075733976,1.8,3,15,16,9,994.55,134.55,3955,0,60,994.55,352800
1700352000,2023-11-19T00:00:00+0000,10.916666666667,11.466666666667,4.9854230333339,63.207659939653,2,3,2,2,1.5,994.6,143.6,3955,0,60,994.6,
1700355600,2023-11-19T01:00:00+0000,10.76,11.38,6.64555238427,61.109778578452,2,3,0,0,0,994.4,138.3,3955,0,58,994.4,356400
1700359200,2023-11-19T02:00:00+0000,10.6,11.25,6.9782754171745,60.271093675502,2,3,0,0,0,994,139.3,3955,0,56.5,994,360000
1700362800,2023-11-19T03:00:00+0000,10.766666666667,11.483333333333,7.3557382806434,60.381830030946,2.2,3,0,0,0,993.65,135.7,3955,0,55.5,993.65,363600
1700366400,2023-11-19T04:00:00+0000,10.966666666667,11.65,6.4536778045903,61.797299711834,2,3,0,0,0,993.15,135.7,3947.5,0,55,993.15,367200
1700370000,2023-11-19T05:00:00+0000,10.933333333333,11.616666666667,5.4307630843197,62.578431999905,2,3,0,0,0,992.7,136.4,3940,0,54,992.7,370800
1700373600,2023-11-19T06:00:00+0000,10.88,11.52,8.5069695115887,56.296595096231,2.25,3,0,0,0,992.55,138.65,3940,0,51,992.55,374400
1700377200,2023-11-19T07:00:00+0000,10.683333333333,11.25,7.907623693665,56.625979408714,2,3,0,0,0,992.3,148.65,3940,0,54,992.3,378000
1700380800,2023-11-19T08:00:00+0000,10.683333333333,11.4,9.0193165509339,56.52537012118,2,3,0,0,0,992.05,151.5,3940,0,57,992.05,381600
1700384400,2023-11-19T09:00:00+0000,11.25,11.983333333333,8.3377509100183,58.259447001711,2,3,0,0,0,992.1,152.95,3940,0,58,992.1,385200
1700388000,2023-11-19T10:00:00+0000,11.56,12.16,5.5372109001784,61.078057132386,2,3,0,0,0,992.45,161.1,3940,0,62.5,992.45,388800
1700391600,2023-11-19T11:00:00+0000,11.783333333333,12.433333333333,1.8952977589558,65.528088974297,2,3,0,0,0,993.6,166.1,3947.5,0,64.5,993.6,392400
1700395200,2023-11-19T12:00:00+0000,11.983333333333,12.6,0.32801259068492,67.29607754316,2,3,0,0,0,994.7,166.35,3955,0,64.5,994.7,396000
1700398800,2023-11-19T13:00:00+0000,11.85,12.433333333333,0.062002288887236,66.904326115385,2,3,0,0,0,995.2,166.4,3955,0,65,995.2,399600
1700402400,2023-11-19T14:00:00+0000,11.4,11.933333333333,0.66151967662664,65.686458562574,2.2,3,0,0,0,996.15,167.05,3955,0,65,996.15,403200
1700406000,2023-11-19T15:00:00+0000,11.56,12.22,5.7919505699847,58.862330539113,2,3,0,0,0,997.15,153.55,3970,0,64.5,997.15,406800
1700409600,2023-11-19T16:00:00+0000,11.266666666667,11.85,5.5480024533932,58.030090608593,2,3,0,0,0,998,144.9,3970,0,65.5,998,410400
1700413200,2023-11-19T17:00:00+0000,10.95,11.633333333333,7.9069545664531,55.497357501137,2,3,0.66666666666667,0.66666666666667,0.66666666666667,998.7,137.95,3970,0,63.5,998.7,414000
1700416800,2023-11-19T18:00:00+0000,10.433333333333,11.033333333333,8.7329427494428,53.978466776722,2,3,0.33333333333333,0.33333333333333,0.33333333333333,999.25,140.5,3970,0,62,999.25,417600
1700420400,2023-11-19T19:00:00+0000,9.75,10.35,9.5635389341407,52.493830092625,2,3,0.5,0.5,0.5,1000.1,151.15,3970,0,64,1000.1,421200
1700424000,2023-11-19T20:00:00+0000,9.74,10.46,11.468664813598,51.364611466877,2,3,1.6666666666667,1.6666666666667,1.6666666666667,1000.1,142.5,3970,0,62.5,1000.1,424800
1700427600,2023-11-19T21:00:00+0000,9.5166666666667,10.15,11.157643955808,50.949623913877,2,3,1,1,1,1000.15,139.7,3970,0,62.5,1000.15,428400
1700431200,2023-11-19T22:00:00+0000,9.15,9.8333333333333,12.495109312767,48.946748398221,2,3,0,0,0,1000,137.85,3970,0,61,1000,432000
1700434800,2023-11-19T23:00:00+0000,9.1,9.7666666666667,12.69704333929,48.34817554277,2,3,0,0,0,999.85,135.55,3970,0,59,999.85,435600
1700438400,2023-11-20T00:00:00+0000,9.1666666666667,9.8333333333333,12.850501954848,48.269010427585,2,3,0,0,0,999.7,135.6,3970,0,53.5,999.7,439200
1700442000,2023-11-20T01:00:00+0000,8.7,9.22,11.461218896442,48.333236141232,2,3,0,0,0,999.95,144.8,3955,0,54.5,999.95,442800
1700445600,2023-11-20T02:00:00+0000,8.4333333333333,9.0333333333333,13.078591103522,47.333173161337,2,3,0,0,0,1000.05,149.7,3955,0,48.5,1000.05,446400
1700449200,2023-11-20T03:00:00+0000,8.1333333333333,8.8166666666667,13.468995011306,47.250035767063,2,3,0,0,0,1000.45,155.7,3955,0,49,1000.45,450000
1700452800,2023-11-20T04:00:00+0000,8.0833333333333,8.7666666666667,13.050839052115,47.572623960287,2,3,0,0,0,1000.9,159.1,3955,0,47,1000.9,
1700456400,2023-11-20T05:00:00+0000,8.18,8.82,12.439584401723,48.119092077149,2,3,0,0,0,1001.4,161.4,3955,0,49.5,1001.4,453600
1700460000,2023-11-20T06:00:00+0000,8.45,9.1666666666667,10.390786448814,51.723785346371,2.2,3,1.3333333333333,1.3333333333333,1.3333333333333,1002.1,166.45,3955,0,54,1002.1,457200
1700463600,2023-11-20T07:00:00+0000,8.9833333333333,9.7166666666667,5.5426969078647,57.730192743732,2,3,0,0,0,1003.1,170.9,3955,0,62,1003.1,460800
1700467200,2023-11-20T08:00:00+0000,9.7666666666667,10.533333333333,0.82578194505439,67.029190111108,1.8,3,0,0,0,1004.35,169.55,3955,0,64,1004.35,464400
1700470800,2023-11-20T09:00:00+0000,10.133333333333,10.783333333333,6.2356601925352,55.98679129686,1.8,3,0,0,0,1005.8,160.35,3955,0,63.5,1005.8,468000
1700474400,2023-11-20T10:00:00+0000,10.22,10.9,8.2899178463562,52.905565726459,2,3,0,0,0,1006.85,149.45,3955,0,63.5,1006.85,471600
1700478000,2023-11-20T11:00:00+0000,10.516666666667,11.25,8.4352726790292,53.957798000873,2,3,0,0,0,1007.85,142.8,3955,0,66,1007.85,475200
1700481600,2023-11-20T12:00:00+0000,10.783333333333,11.433333333333,7.6952842967149,55.873570060097,2,3,0,0,0,1008.45,144,3962.5,2.5,64,1008.45,478800
1700485200,2023-11-20T13:00:00+0000,11.05,11.783333333333,8.0191836172445,56.307202015325,2,3,0,0,0,1008.8,132.75,3970,0,64,1008.8,482400
1700488800,2023-11-20T14:00:00+0000,11.24,11.84,7.558564618676,55.841064566325,2,3,0,0,0,1009.65,126.65,3977.5,0,64.5,1009.65,486000
1700492400,2023-11-20T15:00:00+0000,11.183333333333,11.816666666667,7.6725430585888,55.768185511733,2.2,2.6,0,0,0,1010.25,120.05,3985,0,65.5,1010.25,489600
1700496000,2023-11-20T16:00:00+0000,10.916666666667,11.55,7.2344704236076,57.311531682818,2.2,3,0,0,0,1011.15,124.6,3985,0,64,1011.15,493200
1700499600,2023-11-20T17:00:00+0000,10.716666666667,11.333333333333,7.9282860813242,57.440081065816,2.2,3,0,0,0,1012,124.3,3985,0,65,1012,496800
1700503200,2023-11-20T18:00:00+0000,10.35,11,8.4521002644063,56.571675490364,2.2,3,0.33333333333333,0.33333333333333,0.33333333333333,1012.9,126.4,3985,0,63.5,1012.9,500400
1700506800,2023-11-20T19:00:00+0000,10.02,10.6,9.574320921554,54.925627235629,2,3,1,1,1,1014,125.65,3985,0,66,1014,504000
1700510400,2023-11-20T20:00:00+0000,9.7,10.35,10.848420371022,53.326286253838,2,3,0,0,0,1015,122.85,3985,0,66.5,1015,507600
1700514000,2023-11-20T21:00:00+0000,9.3,9.9333333333333,11.358993043623,51.820884391521,2,3,0.33333333333333,0.33333333333333,0.33333333333333,1015.75,117.5,3985,0,65,1015.75,511200
1700517600,2023-11-20T22:00:00+0000,8.6,9.1666666666667,12.736434383065,49.453764665425,2.2,3,0.33333333333333,0.33333333333333,0.33333333333333,1016.65,116.9,3970,0,62,1016.65,514800
1700521200,2023-11-20T23:00:00+0000,8.1166666666667,8.7333333333333,14.804545137618,46.977750282633,2.4,3,0.5,0.5,0.5,1017.85,114.75,3970,0,62,1017.85,518400
1700524800,2023-11-21T00:00:00+0000,7.68,8.32,15.330133416525,45.647113197408,2.2,3,1.3333333333333,2,0.66666666666667,1018.75,116.5,3970,0,60,1018.75,522000
