timestamp,date,lqi,nbFrames,pressure,humidity,battery,lux,dB,run_time,mslPressure,PM2_5,PM10,PM1_0,CO2,temperature_int,temperature,NO2,O3
1700024400,2023-11-15T05:00:00+0000,2.6,3,1008.75,150.9,3865,0,57,500400,1008.75,0,0,0,406.66666666667,7.3833333333333,7.9166666666667,10.987069075914,44.296851787863
1700028000,2023-11-15T06:00:00+0000,2.75,3,1009.55,152.75,3865,0,55.5,504000,1009.55,0,0,0,403.33333333333,6.9,7.48,10.822560817199,43.393998100868
1700031600,2023-11-15T07:00:00+0000,2.6,3,1010.35,153.05,3865,0,58.5,507600,1010.35,0,0,0,406.66666666667,6.6833333333333,7.25,10.95349715395,42.620489277037
1700035200,2023-11-15T08:00:00+0000,2.8,3,1011,153.05,3865,0,58.5,511200,1011,0,0,0,406.66666666667,6.5833333333333,7.1333333333333,10.971207933603,42.309421821501
1700038800,2023-11-15T09:00:00+0000,2.8,3,1011.6,154.7,3865,0,57,514800,1011.6,0,0,0,413.33333333333,6.55,7.1666666666667,10.96325271849,42.285001758656
1700042400,2023-11-15T10:00:00+0000,2.8,3,1012.1,151.35,3865,0,56,518400,1012.1,0,0,0,410,7.1166666666667,7.75,10.548435272782,44.306365520681
1700046000,2023-11-15T11:00:00+0000,3,3,1012.55,135.9,3865,5,57.5,522000,1012.55,0,0,0,423.33333333333,9.05,9.6333333333333,8.8921425424283,51.587176804263
1700049600,2023-11-15T12:00:00+0000,2.8,3,1013.05,123.55,3865,5,60,525600,1013.05,0,0,0,435,10.666666666667,10.933333333333,7.9441987616986,57.493638548275
1700053200,2023-11-15T13:00:00+0000,3,3,1013.15,109.7,3872.5,5,59,529200,1013.15,0,0,0,456.66666666667,11.4,11.44,7.5372266971607,60.614073320801
1700056800,2023-11-15T14:00:00+0000,3,3,1013.4,102.55,3887.5,2.5,58,532800,1013.4,0,0.66666666666667,0,456.66666666667,11.516666666667,11.566666666667,7.5957533516978,61.284000329368
1700060400,2023-11-15T15:00:00+0000,3,3,1013.6,114.25,3895,0,56,536400,1013.6,0,0,0,433.33333333333,10.416666666667,10.916666666667,8.5337505245788,57.218645124366
1700064000,2023-11-15T16:00:00+0000,3,3,1013.65,117.95,3895,0,51.5,540000,1013.65,0.66666666666667,0.66666666666667,0.66666666666667,430,9.7,10.166666666667,9.100071296862,54.397235669127
1700067600,2023-11-15T17:00:00+0000,3,3,1013.85,124.8,3887.5,0,50,543600,1013.85,1,1,1,433.33333333333,8.65,9.0166666666667,9.8450295172093,50.507943165674
1700071200,2023-11-15T18:00:00+0000,3,3,1013.8,134.3,3880,0,53,547200,1013.8,12,12,10,450,7.3833333333333,7.65,10.763623062773,45.829547839136
1700074800,2023-11-15T19:00:00+0000,2.8,3,1013.6,148.15,3880,0,51,550800,1013.6,37.333333333333,38,30,533.33333333333,6.0166666666667,6.2666666666667,11.666250483746,40.847468961785
1700078400,2023-11-15T20:00:00+0000,2.8,3,1013.45,158.65,3880,0,48.5,554400,1013.45,30.666666666667,31,24,536.66666666667,5.7,6.1833333333333,11.630589308167,39.752362114718
1700082000,2023-11-15T21:00:00+0000,3,3,1013.1,158.25,3880,0,48,558000,1013.1,66.333333333333,67,51,630,5.74,6.34,11.642089658277,39.633128625832
1700085600,2023-11-15T22:00:00+0000,3,3,1012.9,163,3880,0,45,561600,1012.9,65.666666666667,66.333333333333,50.333333333333,640,5.5,6.0666666666667,11.822130343311,38.672318225959
1700089200,2023-11-15T23:00:00+0000,2.8,3,1012.45,164.2,3880,0,42,565200,1012.45,50.333333333333,50.333333333333,42.666666666667,570,5.4833333333333,6.15,11.77179502189,38.676306291304
1700092800,2023-11-16T00:00:00+0000,2.8,3,1011.7,164.1,3880,0,42.5,568800,1011.7,43,43,34.666666666667,553.33333333333,5.4,5.9666666666667,11.983071907055,38.139720980407
1700096400,2023-11-16T01:00:00+0000,2.8,3,1011.25,167.55,3880,0,40,572400,1011.25,37.333333333333,37.333333333333,31,550,5,5.45,12.167210783764,36.826428171416
1700100000,2023-11-16T02:00:00+0000,2.6,3,1010.4,170.65,3880,0,37.5,576000,1010.4,26,26,23,516.66666666667,5.1666666666667,5.7833333333333,11.986631806878,37.581064971751
1700103600,2023-11-16T03:00:00+0000,2.8,3,1009.75,167.45,3880,0,36.5,579600,1009.75,10.333333333333,10.333333333333,10.333333333333,480,5.3333333333333,5.9333333333333,11.953441256583,38.017022186854
1700107200,2023-11-16T04:00:00+0000,3,3,1009.3,169,3880,0,36,583200,1009.3,10,10,10,485,5.14,5.66,12.108323023759,37.323004268342
1700110800,2023-11-16T05:00:00+0000,3,3,1009,171.5,3880,0,36.5,586800,1009,8.6666666666667,8.6666666666667,8.6666666666667,486.66666666667,5.05,5.55,12.139438120567,37.029975469818
1700114400,2023-11-16T06:00:00+0000,2.6,3,1009,173.7,3865,0,38,590400,1009,2,2,2,470,5.3333333333333,5.95,16.374511716812,32.930382675711
1700118000,2023-11-16T07:00:00+0000,3,3,1008.95,172.3,3865,0,44,594000,1008.95,4.3333333333333,4.3333333333333,4.3333333333333,490,5.7,6.25,15.768219397093,34.641447192277
1700121600,2023-11-16T08:00:00+0000,2.8,3,1009.1,172.65,3865,0,50,597600,1009.1,3.6666666666667,3.6666666666667,3.6666666666667,500,5.6833333333333,6.15,15.808389349169,34.433117298259
1700125200,2023-11-16T09:00:00+0000,3,3,1009.5,172.65,3865,0,51.5,601200,1009.5,3.6666666666667,3.6666666666667,3.6666666666667,526.66666666667,5.4833333333333,6.0166666666667,16.140063547337,33.758280599308
1700128800,2023-11-16T10:00:00+0000,2.8,3,1009.9,170.1,3880,0,51,604800,1009.9,8.3333333333333,8.3333333333333,8.3333333333333,540,6.05,6.75,15.155848330922,36.459292816181
1700132400,2023-11-16T11:00:00+0000,3,3,1010.05,156.15,3895,0,47.5,608400,1010.05,4.6666666666667,4.6666666666667,4.6666666666667,520,7.9166666666667,8.7,12.013153608862,45.206824319879
1700136000,2023-11-16T12:00:00+0000,3,3,1009.95,150.45,3895,2.5,48.5,612000,1009.95,4,4,4,483.33333333333,8.68,9.42,10.757124066177,48.400261552359
1700139600,2023-11-16T13:00:00+0000,3,3,1009.9,137.75,3910,0,50.5,615600,1009.9,3.6666666666667,3.6666666666667,3.6666666666667,470,9.85,10.683333333333,8.7815443003529,53.81769980299
1700143200,2023-11-16T14:00:00+0000,2.8,3,1009.75,137.35,3910,0,50,619200,1009.75,0,0,0,426.66666666667,10.283333333333,10.933333333333,8.0995513080498,55.973695904206
1700146800,2023-11-16T15:00:00+0000,3,3,1009.65,139.75,3925,0,54,622800,1009.65,0,0,0,440,10.066666666667,10.65,8.4789592848509,55.708558496564
1700150400,2023-11-16T16:00:00+0000,3,3,1009.6,148.9,3925,0,53,,1009.6,0,0,0,433.33333333333,9.4,9.85,9.639947253204,52.697493890333
1700154000,2023-11-16T17:00:00+0000,3,3,1009.25,148.8,3925,0,52,626400,1009.25,0,0,0,430,8.4333333333333,8.9,11.24180895007,47.926477931991
1700157600,2023-11-16T18:00:00+0000,2.8,3,1009,154.45,3925,0,51.5,630000,1009,0,0,0,425,7.85,8.3833333333333,12.192287331356,44.84395965403
1700161200,2023-11-16T19:00:00+0000,3,3,1009.05,157.65,3917.5,0,50.5,633600,1009.05,0,0,0,413.33333333333,7.68,8.18,12.489092000724,43.511739656511
1700164800,2023-11-16T20:00:00+0000,3,3,1009.5,164.4,3910,0,49.5,637200,1009.5,0,0,0,416.66666666667,7.15,7.65,13.365267373524,40.982156049342
1700168400,2023-11-16T21:00:00+0000,3,3,1009.6,160.95,3910,0,50.5,640800,1009.6,0,0,0,423.33333333333,7.15,7.6833333333333,13.37064406951,40.907686247601
1700172000,2023-11-16T22:00:00+0000,3,3,1010.1,160,3910,0,49,644400,1010.1,0,0,0,430,6.3833333333333,6.8,14.674732092055,37.216948495519
1700175600,2023-11-16T23:00:00+0000,3,3,1010.6,158.35,3910,0,47.5,648000,1010.6,0,0,0,410,5.8833333333333,6.35,15.495852543495,34.967903669646
1700179200,2023-11-17T00:00:00+0000,3,3,1010.75,155.4,3910,0,46.5,651600,1010.75,0,0,0,420,5.7333333333333,6.2166666666667,15.735768539398,34.262209962864
1700182800,2023-11-17T01:00:00+0000,3,3,1010.9,149.35,3910,0,43,655200,1010.9,0,0,0,403.33333333333,6.1333333333333,6.6833333333333,15.049910924271,36.091007887153
1700186400,2023-11-17T02:00:00+0000,3,3,1010.8,149.15,3910,0,43.5,658800,1010.8,0,0,0,406.66666666667,6.35,6.9333333333333,14.682076513407,37.058033146974
1700190000,2023-11-17T03:00:00+0000,2.75,3,1010.9,148.1,3910,0,46,662400,1010.9,0,0,0,416.66666666667,6.92,7.6,13.732066265725,39.660089809005
1700193600,2023-11-17T04:00:00+0000,3,3,1011,152.25,3910,0,43,666000,1011,0,0,0,403.33333333333,6.5166666666667,6.9666666666667,14.435116480532,37.639277037062
1700197200,2023-11-17T05:00:00+0000,3,3,1011.3,153.7,3910,0,48.5,669600,1011.3,0,0,0,400,6.3,6.85,14.792197499423,36.604899919231
1700200800,2023-11-17T06:00:00+0000,3,3,1011.45,155.6,3902.5,0,49,673200,1011.45,0,0,0,406.66666666667,6.0833333333333,6.6,17.376728214025,32.875235177897
1700204400,2023-11-17T07:00:00+0000,3,3,1011.75,153.35,3895,0,54,676800,1011.75,0,0,0,413.33333333333,5.9666666666667,6.5166666666667,18.057530576629,31.673503050174
1700208000,2023-11-17T08:00:00+0000,3,3,1012.35,153.6,3895,0,55.5,680400,1012.35,0,0,0,413.33333333333,5.7666666666667,6.3166666666667,18.455973685895,30.556775168715
1700211600,2023-11-17T09:00:00+0000,3,3,1013.1,154.6,3902.5,0,54,684000,1013.1,0,0,0,415,5.8,6.3833333333333,18.354928352199,30.751605996805
1700215200,2023-11-17T10:00:00+0000,3,3,1014.15,149.95,3910,0,51.5,687600,1014.15,0,0,0,400,6.44,7.08,17.064545784227,34.32843424023
1700218800,2023-11-17T11:00:00+0000,3,3,1014.15,135.1,3940,5,53,691200,1014.15,0,0,0,420,8.2333333333333,8.85,13.446911280738,44.31342756314
1700222400,2023-11-17T12:00:00+0000,3,3,1014.3,132.1,3970,5,53.5,694800,1014.3,0,0,0,423.33333333333,9.1666666666667,9.6333333333333,11.644940505376,49.36894777278
1700226000,2023-11-17T13:00:00+0000,3,3,1014.05,130.35,3977.5,0,49.5,698400,1014.05,0,0,0,433.33333333333,9.35,9.8666666666667,11.353831299956,50.155785088317
1700229600,2023-11-17T14:00:00+0000,3,3,1013.9,125,3985,0,49,702000,1013.9,0,0,0,430,9.5333333333333,10.15,10.978609220511,51.060928018736
1700233200,2023-11-17T15:00:00+0000,3,3,1013.65,121.45,3985,0,49.5,705600,1013.65,0,0,0,443.33333333333,9.7,10.333333333333,10.664669246382,51.891314077506
1700236800,2023-11-17T16:00:00+0000,3,3,1012.95,121.35,3985,0,52.5,709200,1012.95,0,0,0,436.66666666667,9.3666666666667,9.9333333333333,11.351428206458,49.975390417556
1700240400,2023-11-17T17:00:00+0000,3,3,1012.25,129.45,3985,0,50.5,712800,1012.25,0,0,0,433.33333333333,8.9333333333333,9.4833333333333,12.203378054217,47.588127067086
1700244000,2023-11-17T18:00:00+0000,3,3,1011.9,145.85,3985,0,52,716400,1011.9,0,0,0,443.33333333333,8.3,8.78,13.470705736545,44.150358682024
1700247600,2023-11-17T19:00:00+0000,3,3,1010.55,152.45,3970,0,50.5,720000,1010.55,0,0,0,426.66666666667,7.9166666666667,8.5333333333333,14.179842332066,42.144981344009
1700251200,2023-11-17T20:00:00+0000,3,3,1009.45,159.25,3970,0,52.5,723600,1009.45,0,0,0,416.66666666667,8.0666666666667,8.6333333333333,13.893749595829,43.095608681632
1700254800,2023-11-17T21:00:00+0000,3,3,1007.8,171,3970,0,56,727200,1007.8,0,0,0,413.33333333333,8.0166666666667,8.7,13.964253814029,42.878589696588
1700258400,2023-11-17T22:00:00+0000,3,3,1005.75,178.35,3970,0,54.5,730800,1005.75,0,0,0,423.33333333333,8.7,9.4333333333333,12.602351612716,46.554658231517
1700262000,2023-11-17T23:00:00+0000,3,3,1004.05,178.1,3970,0,52,734400,1004.05,0,0,0,420,9.5666666666667,10.35,10.84952626214,51.40403922182
1700265600,2023-11-18T00:00:00+0000,3,3,1002.95,178.55,3970,0,50.5,738000,1002.95,0,0,0,415,10.25,10.95,9.5206383638826,55.192231824998
1700269200,2023-11-18T01:00:00+0000,3,3,1001.2,178.35,3970,0,48,741600,1001.2,0,0,0,433.33333333333,10.92,11.66,8.1899158987176,58.921501997651
1700272800,2023-11-18T02:00:00+0000,3,3,1000,179.65,3970,0,40.5,745200,1000,0,0,0,443.33333333333,11.183333333333,11.866666666667,7.6946954194224,60.361389759815
1700276400,2023-11-18T03:00:00+0000,2.8,3,999.5,185.05,3970,0,39,748800,999.5,0,0,0,436.66666666667,11.5,12.25,7.0251994939229,62.105775903492
1700280000,2023-11-18T04:00:00+0000,3,3,998.9,186.65,3970,0,38,752400,998.9,0,0,0,440,12.5,13.2,5.0786151817541,67.586968344087
1700283600,2023-11-18T05:00:00+0000,3,3,998.45,183.7,3955,0,39,756000,998.45,0,0,0,440,12.866666666667,13.55,4.3524936622688,69.710933523461
1700287200,2023-11-18T06:00:00+0000,3,3,998.1,178.1,3955,0,40.5,759600,998.1,0,0,0,433.33333333333,13,13.616666666667,3.7362609864039,70.338372938468
1700290800,2023-11-18T07:00:00+0000,3,3,997.8,170.45,3955,0,43.5,763200,997.8,0,0,0,440,12.85,13.466666666667,4.0974506975376,69.518000475132
1700294400,2023-11-18T08:00:00+0000,3,3,997.65,166.05,3955,0,47.5,766800,997.65,0,0,0,446.66666666667,12.92,13.56,3.9028048033222,69.936122351857
1700298000,2023-11-18T09:00:00+0000,3,3,997.8,163.55,3955,0,47.5,770400,997.8,0,0,0,440,12.9,13.533333333333,3.8851409009192,69.892753127916
1700301600,2023-11-18T10:00:00+0000,3,3,997.5,157.2,3955,0,48.5,774000,997.5,0,0,0,443.33333333333,13.483333333333,14.25,2.4392846584176,73.156254969502
1700305200,2023-11-18T11:00:00+0000,3,3,997.45,152.65,3970,0,48,777600,997.45,0,0,0,443.33333333333,14.016666666667,14.716666666667,1.1964289728746,76.061594262691
1700308800,2023-11-18T12:00:00+0000,3,3,997.4,152.7,3985,0,50,,997.4,0,0,0,450,14.383333333333,15.066666666667,0.41737053030769,77.983382658491
1700312400,2023-11-18T13:00:00+0000,3,3,997.05,157,3985,2.5,52,781200,997.05,0,0,0,440,13.516666666667,14.2,2.4924940876871,73.215594380626
1700316000,2023-11-18T14:00:00+0000,3,3,996.9,148.35,3992.5,0,51,784800,996.9,0,0,0,445,13.8,14.433333333333,1.8043923781598,74.785352890352
1700319600,2023-11-18T15:00:00+0000,3,3,996.6,144.4,4000,0,50.5,788400,996.6,0,0,0,443.33333333333,13.96,14.66,1.3360228735879,75.737853006517
1700323200,2023-11-18T16:00:00+0000,2.8,3,996.2,147.95,3992.5,0,50.5,792000,996.2,0,0,0,446.66666666667,13.7,14.25,2.1675709896422,74.088657011358
1700326800,2023-11-18T17:00:00+0000,3,3,996.15,152.2,3985,0,50.5,795600,996.15,0,0,0,443.33333333333,13.016666666667,13.566666666667,3.7887453872928,70.344182561596
1700330400,2023-11-18T18:00:00+0000,3,3,996.35,156.05,3985,0,50,799200,996.35,0,0,0,450,12.483333333333,13.05,4.9768627436365,67.507345776508
1700334000,2023-11-18T19:00:00+0000,3,3,996.35,151.95,3985,0,48.5,802800,996.35,0,0,0,450,12.116666666667,12.7,5.854040572217,65.500533260227
1700337600,2023-11-18T20:00:00+0000,3,3,996.1,147.95,3985,0,50.5,806400,996.1,0,0,0,440,11.9,12.483333333333,6.3227377521925,64.358091032794
1700341200,2023-11-18T21:00:00+0000,2.8,3,996.05,151.75,3985,0,48.5,810000,996.05,0,0,0,440,11.516666666667,12.083333333333,7.226559716992,62.257824574565
1700344800,2023-11-18T22:00:00+0000,2.75,3,995.7,148.55,3985,0,49.5,813600,995.7,0,0,0,436.66666666667,11.48,12.1,7.2813041729752,62.091828810757
1700348400,2023-11-18T23:00:00+0000,3,3,995.65,147.95,3985,0,50,817200,995.65,6.6666666666667,6.6666666666667,5,430,11.416666666667,11.983333333333,7.4733728327277,61.699941380273
1700352000,2023-11-19T00:00:00+0000,3,3,995.7,151.3,3985,0,48,820800,995.7,0,0,0,430,10.966666666667,11.466666666667,8.5766775542073,59.196281029108
1700355600,2023-11-19T01:00:00+0000,3,3,995.45,152.8,3985,0,45,824400,995.45,0,0,0,406.66666666667,10.783333333333,11.333333333333,8.942561306755,58.263553897031
1700359200,2023-11-19T02:00:00+0000,2.8,3,995.05,151.8,3985,0,44.5,828000,995.05,0,0,0,406.66666666667,10.616666666667,11.2,9.2996746632304,57.391639417804
1700362800,2023-11-19T03:00:00+0000,2.8,3,994.65,149.8,3977.5,0,44.5,831600,994.65,0,0,0,406.66666666667,10.8,11.4,8.8488906449859,58.41402639146
1700366400,2023-11-19T04:00:00+0000,3,3,994.2,149.45,3970,0,47,835200,994.2,0,0,0,400,11,11.616666666667,8.414098808164,59.469929287907
1700370000,2023-11-19T05:00:00+0000,3,3,993.85,151.2,3970,0,46.5,838800,993.85,0,0,0,403.33333333333,11,11.58,8.424003839162,59.458894822416
1700373600,2023-11-19T06:00:00+0000,3,3,993.65,152,3970,0,43.5,842400,993.65,0,0,0,406.66666666667,10.9,11.466666666667,9.4188683302714,55.034553731516
1700377200,2023-11-19T07:00:00+0000,3,3,993.25,159.75,3970,0,45,846000,993.25,0,0,0,413.33333333333,10.783333333333,11.333333333333,9.7356625032232,54.478383425237
1700380800,2023-11-19T08:00:00+0000,3,3,993.1,163.05,3970,0,47,849600,993.1,0,0,0,413.33333333333,10.766666666667,11.4,9.6701834050761,54.382805308122
1700384400,2023-11-19T09:00:00+0000,3,3,993.2,162.8,3970,0,50,853200,993.2,0,0,0,416.66666666667,11.3,11.95,8.3470219990789,56.549534542916
1700388000,2023-11-19T10:00:00+0000,3,3,993.35,167.55,3970,0,53.5,856800,993.35,0,0,0,406.66666666667,11.55,12.183333333333,7.8250596861773,57.703873341995
1700391600,2023-11-19T11:00:00+0000,3,3,994.15,177.25,3970,0,60,860400,994.15,0,0,0,413.33333333333,11.716666666667,12.516666666667,7.183513896364,58.695879888837
1700395200,2023-11-19T12:00:00+0000,3,3,995.25,178,3970,0,59.5,0,995.25,0,0,0,410,11.88,12.58,7.1171401414381,59.025936024302
1700398800,2023-11-19T13:00:00+0000,3,3,996.05,177.45,3970,0,61,3600,996.05,0,0,0,410,11.766666666667,12.466666666667,7.0487790700817,59.039202753539
1700402400,2023-11-19T14:00:00+0000,3,3,997.2,179.3,3970,0,61,7200,997.2,0,0,0,413.33333333333,11.283333333333,11.95,8.0137097104012,57.596259703485
1700406000,2023-11-19T15:00:00+0000,3,3,998.15,166.5,3970,0,61,10800,998.15,0,0,0,410,11.366666666667,12.166666666667,7.6063736108974,57.190237747977
1700409600,2023-11-19T16:00:00+0000,3,3,999,160.05,3970,0,61.5,14400,999,0,0,0,413.33333333333,11.066666666667,11.8,8.2893111640184,55.919057525448
1700413200,2023-11-19T17:00:00+0000,3,3,999.65,153.25,3955,0,59.5,18000,999.65,0,0,0,420,10.8,11.466666666667,9.2202331273141,54.684842344563
1700416800,2023-11-19T18:00:00+0000,3,3,1000.45,154.45,3955,0,56.5,21600,1000.45,0,0,0,413.33333333333,10.35,10.933333333333,10.296517056963,53.020672212649
1700420400,2023-11-19T19:00:00+0000,3,3,1001.1,162.75,3955,0,55,25200,1001.1,0,0,0,405,9.68,10.3,12.039288349651,50.323493291595
1700424000,2023-11-19T20:00:00+0000,3,3,1001.1,156.1,3955,0,55,28800,1001.1,0,0,0,420,9.6833333333333,10.316666666667,11.987416523739,50.343303009153
1700427600,2023-11-19T21:00:00+0000,3,3,1001.2,152.55,3955,0,51.5,32400,1001.2,0,0,0,416.66666666667,9.5666666666667,10.066666666667,12.336483389694,49.762730240655
1700431200,2023-11-19T22:00:00+0000,3,3,1001.1,151.2,3955,0,46.5,36000,1001.1,0,0,0,400,9.2166666666667,9.7333333333333,13.111628201682,48.511248007781
1700434800,2023-11-19T23:00:00+0000,3,3,1000.95,149.25,3955,0,45,39600,1000.95,0,0,0,400,9.1666666666667,9.75,13.240330748898,48.288950238606
1700438400,2023-11-20T00:00:00+0000,3,3,1000.8,149.05,3955,0,43.5,43200,1000.8,0,0,0,396.66666666667,9.15,9.75,13.251763208843,48.330705734752
1700442000,2023-11-20T01:00:00+0000,3,3,1001.15,157.65,3955,0,42.5,46800,1001.15,0,0,0,420,8.7166666666667,9.15,14.487328176115,46.348692963623
1700445600,2023-11-20T02:00:00+0000,3,3,1001.1,161.6,3955,0,41,50400,1001.1,0,0,0,406.66666666667,8.35,8.9,15.203026169022,44.98117157813
1700449200,2023-11-20T03:00:00+0000,3,3,1001.5,167.1,3955,0,46.5,54000,1001.5,0,0,0,416.66666666667,8.12,8.68,15.676583925361,44.159013647949
1700452800,2023-11-20T04:00:00+0000,3,3,1002,170.8,3955,0,46.5,57600,1002,0,0,0,416.66666666667,8.05,8.7166666666667,15.790352098947,44.377069180751
1700456400,2023-11-20T05:00:00+0000,3,3,1002.6,175.15,3955,0,49.5,61200,1002.6,0,0,0,423.33333333333,8.15,8.7333333333333,15.525505006127,44.947481535523
1700460000,2023-11-20T06:00:00+0000,3,3,1003.35,180.75,3955,0,49.5,64800,1003.35,0,0,0,426.66666666667,8.4333333333333,9.1166666666667,14.22909223452,47.061003342724
1700463600,2023-11-20T07:00:00+0000,3,3,1004.1,184.6,3940,0,51,,1004.1,0,0,0,436.66666666667,8.95,9.6333333333333,12.939030494548,49.29758698796
1700467200,2023-11-20T08:00:00+0000,3,3,1005.1,185.55,3940,0,52.5,68400,1005.1,0,0,0,426.66666666667,9.5833333333333,10.266666666667,11.416197919838,51.899229731835
1700470800,2023-11-20T09:00:00+0000,2.8,3,1006.6,180.4,3940,0,53.5,72000,1006.6,0,0,0,435,9.85,10.533333333333,10.785608635055,52.92180875004
1700474400,2023-11-20T10:00:00+0000,3,3,1007.75,167.6,3940,0,56.5,75600,1007.75,0,0,0,440,9.9,10.68,10.61349894218,53.192075731737
1700478000,2023-11-20T11:00:00+0000,3,3,1008.75,161.6,3940,0,57,79200,1008.75,0,0,0,430,10.283333333333,11,9.649251458207,54.704747322023
1700481600,2023-11-20T12:00:00+0000,3,3,1009.5,159.2,3940,0,54,82800,1009.5,0,0,0,440,10.566666666667,11.283333333333,8.9307038790354,55.855569511708
1700485200,2023-11-20T13:00:00+0000,3,3,1009.75,156,3940,2.5,53.5,86400,1009.75,0,0,0,440,10.916666666667,11.6,8.0619813979285,57.2505799287
1700488800,2023-11-20T14:00:00+0000,3,3,1010.55,146,3940,0,54,90000,1010.55,0,0,0,440,11.05,11.75,7.7561971073228,57.732076354466
1700492400,2023-11-20T15:00:00+0000,3,3,1011.15,140.55,3940,0,53.5,93600,1011.15,0,0,0,433.33333333333,11.066666666667,11.683333333333,7.7540260678175,57.91385531993
1700496000,2023-11-20T16:00:00+0000,3,3,1011.95,141.35,3940,0,55,97200,1011.95,0,0,0,440,10.733333333333,11.316666666667,8.6388218577428,56.691313580403
1700499600,2023-11-20T17:00:00+0000,3,3,1013.05,142.95,3940,0,54,100800,1013.05,0,0,0,446.66666666667,10.46,11.12,9.305681357628,55.688016047739
1700503200,2023-11-20T18:00:00+0000,3,3,1014.15,145.6,3940,0,55,104400,1014.15,0,0,0,446.66666666667,10.166666666667,10.733333333333,10.08523327906,54.42550616187
1700506800,2023-11-20T19:00:00+0000,3,3,1015.45,145.3,3940,0,55,108000,1015.45,0,0,0,440,9.75,10.266666666667,11.115581902007,52.65026235528
1700510400,2023-11-20T20:00:00+0000,3,3,1016.4,140.45,3940,0,53,111600,1016.4,0,0,0,443.33333333333,9.4833333333333,10.083333333333,11.720163285988,51.585840671617
1700514000,2023-11-20T21:00:00+0000,3,3,1017.05,136.8,3932.5,0,52,115200,1017.05,0,0,0,436.66666666667,9.1,9.6,12.761114668446,49.954209492116
1700517600,2023-11-20T22:00:00+0000,3,3,1018,137.45,3925,0,50,118800,1018,0,0,0,433.33333333333,8.3333333333333,8.7833333333333,14.709290241925,46.811876886785
1700521200,2023-11-20T23:00:00+0000,3,3,1019.2,135.35,3925,0,46.5,122400,1019.2,0,0,0,415,7.8166666666667,8.35,15.949471157225,44.750009449695
1700524800,2023-11-21T00:00:00+0000,3,3,1020.05,137.8,3925,0,46,126000,1020.05,0,0,0,423.33333333333,7.5,8,16.738079287135,43.448605247309
